datetime,count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
2012-08-02 07:00:00,473,3,0,1,1,28.7,33.335,79,0.0,2012,8,2,3,7
2012-08-02 08:00:00,739,3,0,1,1,29.52,34.85,74,7.0015,2012,8,2,3,8
2012-08-02 09:00:00,343,3,0,1,1,31.16,36.365,66,7.0015,2012,8,2,3,9
2012-08-02 10:00:00,181,3,0,1,1,32.8,37.88,55,0.0,2012,8,2,3,10
2012-08-02 11:00:00,226,3,0,1,1,33.62,38.635,52,7.0015,2012,8,2,3,11
2012-08-02 12:00:00,286,3,0,1,1,34.44,37.88,44,8.9981,2012,8,2,3,12
2012-08-02 13:00:00,310,3,0,1,1,35.26,39.395,44,15.0013,2012,8,2,3,13
2012-08-02 14:00:00,225,3,0,1,1,35.26,39.395,41,8.9981,2012,8,2,3,14
2012-08-02 15:00:00,270,3,0,1,1,31.98,37.12,62,31.0009,2012,8,2,3,15
2012-08-02 16:00:00,406,3,0,1,1,33.62,37.88,46,12.998,2012,8,2,3,16
2012-08-02 17:00:00,865,3,0,1,1,33.62,38.635,52,16.9979,2012,8,2,3,17
2012-08-02 18:00:00,767,3,0,1,1,32.8,38.635,59,15.0013,2012,8,2,3,18
2012-08-02 19:00:00,607,3,0,1,1,32.8,39.395,63,11.0014,2012,8,2,3,19
2012-08-02 20:00:00,427,3,0,1,1,31.98,37.88,66,0.0,2012,8,2,3,20
2012-08-02 21:00:00,342,3,0,1,1,31.16,36.365,66,15.0013,2012,8,2,3,21
2012-08-02 22:00:00,262,3,0,1,1,30.34,34.85,70,12.998,2012,8,2,3,22
2012-08-02 23:00:00,177,3,0,1,1,29.52,34.09,70,16.9979,2012,8,2,3,23
2012-08-03 00:00:00,71,3,0,1,1,29.52,34.09,70,12.998,2012,8,3,4,0
2012-08-03 01:00:00,43,3,0,1,1,28.7,33.335,74,12.998,2012,8,3,4,1
2012-08-03 02:00:00,14,3,0,1,1,27.88,31.82,79,15.0013,2012,8,3,4,2
2012-08-03 03:00:00,6,3,0,1,1,27.88,31.82,79,15.0013,2012,8,3,4,3
2012-08-03 04:00:00,12,3,0,1,1,27.06,30.305,83,16.9979,2012,8,3,4,4
2012-08-03 05:00:00,37,3,0,1,1,27.06,30.305,83,11.0014,2012,8,3,4,5
2012-08-03 06:00:00,163,3,0,1,1,27.06,30.305,83,15.0013,2012,8,3,4,6
2012-08-03 07:00:00,421,3,0,1,1,28.7,33.335,74,7.0015,2012,8,3,4,7
2012-08-03 08:00:00,668,3,0,1,1,29.52,34.09,70,8.9981,2012,8,3,4,8
2012-08-03 09:00:00,396,3,0,1,2,30.34,34.85,66,7.0015,2012,8,3,4,9
2012-08-03 10:00:00,249,3,0,1,2,32.8,37.12,52,12.998,2012,8,3,4,10
2012-08-03 11:00:00,263,3,0,1,2,34.44,39.395,49,19.0012,2012,8,3,4,11
2012-08-03 12:00:00,338,3,0,1,2,35.26,40.91,50,19.9995,2012,8,3,4,12
2012-08-03 13:00:00,345,3,0,1,2,35.26,40.15,47,19.0012,2012,8,3,4,13
2012-08-03 14:00:00,331,3,0,1,2,35.26,39.395,44,16.9979,2012,8,3,4,14
2012-08-03 15:00:00,380,3,0,1,1,36.08,40.91,42,16.9979,2012,8,3,4,15
2012-08-03 16:00:00,492,3,0,1,2,35.26,39.395,41,15.0013,2012,8,3,4,16
2012-08-03 17:00:00,741,3,0,1,2,34.44,40.15,53,19.0012,2012,8,3,4,17
2012-08-03 18:00:00,671,3,0,1,2,33.62,40.15,59,16.9979,2012,8,3,4,18
2012-08-03 19:00:00,469,3,0,1,2,32.8,39.395,63,15.0013,2012,8,3,4,19
2012-08-03 20:00:00,389,3,0,1,2,31.98,37.88,66,15.0013,2012,8,3,4,20
2012-08-03 21:00:00,278,3,0,1,2,31.16,36.365,66,12.998,2012,8,3,4,21
2012-08-03 22:00:00,202,3,0,1,1,31.16,36.365,70,16.9979,2012,8,3,4,22
2012-08-03 23:00:00,196,3,0,1,1,30.34,35.605,79,8.9981,2012,8,3,4,23
2012-08-04 00:00:00,161,3,0,0,1,30.34,35.605,79,11.0014,2012,8,4,5,0
2012-08-04 01:00:00,122,3,0,0,1,29.52,35.605,84,12.998,2012,8,4,5,1
2012-08-04 02:00:00,84,3,0,0,1,29.52,35.605,84,8.9981,2012,8,4,5,2
2012-08-04 03:00:00,30,3,0,0,1,29.52,35.605,84,8.9981,2012,8,4,5,3
2012-08-04 04:00:00,13,3,0,0,1,29.52,34.85,79,12.998,2012,8,4,5,4
2012-08-04 05:00:00,17,3,0,0,1,28.7,33.335,84,15.0013,2012,8,4,5,5
2012-08-04 06:00:00,49,3,0,0,1,28.7,33.335,84,15.0013,2012,8,4,5,6
2012-08-04 07:00:00,67,3,0,0,1,29.52,34.85,77,11.0014,2012,8,4,5,7
2012-08-04 08:00:00,181,3,0,0,1,30.34,36.365,72,12.998,2012,8,4,5,8
2012-08-04 09:00:00,278,3,0,0,1,31.98,37.88,65,15.0013,2012,8,4,5,9
2012-08-04 10:00:00,396,3,0,0,1,33.62,38.635,57,12.998,2012,8,4,5,10
2012-08-04 11:00:00,470,3,0,0,1,35.26,40.15,47,16.9979,2012,8,4,5,11
2012-08-04 12:00:00,547,3,0,0,1,35.26,39.395,40,23.9994,2012,8,4,5,12
2012-08-04 13:00:00,527,3,0,0,1,36.08,40.91,42,19.9995,2012,8,4,5,13
2012-08-04 14:00:00,472,3,0,0,1,36.08,40.15,40,26.0027,2012,8,4,5,14
2012-08-04 15:00:00,489,3,0,0,1,36.08,40.91,42,27.9993,2012,8,4,5,15
2012-08-04 16:00:00,450,3,0,0,1,36.9,40.91,39,19.9995,2012,8,4,5,16
2012-08-04 17:00:00,492,3,0,0,1,36.08,39.395,37,19.9995,2012,8,4,5,17
2012-08-04 18:00:00,490,3,0,0,1,35.26,39.395,41,22.0028,2012,8,4,5,18
2012-08-04 19:00:00,397,3,0,0,1,33.62,38.635,52,23.9994,2012,8,4,5,19
2012-08-04 20:00:00,312,3,0,0,1,33.62,38.635,52,19.9995,2012,8,4,5,20
2012-08-04 21:00:00,289,3,0,0,1,32.8,38.635,59,16.9979,2012,8,4,5,21
2012-08-04 22:00:00,269,3,0,0,1,31.16,36.365,66,19.0012,2012,8,4,5,22
2012-08-04 23:00:00,222,3,0,0,1,31.16,36.365,66,19.9995,2012,8,4,5,23
2012-08-05 00:00:00,153,3,0,0,1,30.34,34.85,70,19.0012,2012,8,5,6,0
2012-08-05 01:00:00,87,3,0,0,1,30.34,34.85,70,16.9979,2012,8,5,6,1
2012-08-05 02:00:00,73,3,0,0,1,30.34,34.85,70,19.9995,2012,8,5,6,2
2012-08-05 03:00:00,41,3,0,0,1,29.52,34.85,74,16.9979,2012,8,5,6,3
2012-08-05 04:00:00,14,3,0,0,1,29.52,34.85,74,16.9979,2012,8,5,6,4
2012-08-05 05:00:00,19,3,0,0,1,29.52,34.85,74,16.9979,2012,8,5,6,5
2012-08-05 06:00:00,19,3,0,0,1,29.52,34.85,79,16.9979,2012,8,5,6,6
2012-08-05 07:00:00,68,3,0,0,1,30.34,35.605,74,19.9995,2012,8,5,6,7
2012-08-05 08:00:00,108,3,0,0,1,31.16,36.365,66,22.0028,2012,8,5,6,8
2012-08-05 09:00:00,229,3,0,0,1,32.8,38.635,59,23.9994,2012,8,5,6,9
2012-08-05 10:00:00,364,3,0,0,1,32.8,38.635,59,27.9993,2012,8,5,6,10
2012-08-05 11:00:00,437,3,0,0,1,33.62,39.395,56,27.9993,2012,8,5,6,11
2012-08-05 12:00:00,491,3,0,0,1,35.26,40.15,47,35.0008,2012,8,5,6,12
2012-08-05 13:00:00,523,3,0,0,1,36.08,40.91,44,31.0009,2012,8,5,6,13
2012-08-05 14:00:00,526,3,0,0,1,36.9,42.425,42,31.0009,2012,8,5,6,14
2012-08-05 15:00:00,450,3,0,0,1,36.9,40.91,37,35.0008,2012,8,5,6,15
2012-08-05 16:00:00,421,3,0,0,1,33.62,37.88,46,16.9979,2012,8,5,6,16
2012-08-05 17:00:00,382,3,0,0,1,33.62,37.88,46,16.9979,2012,8,5,6,17
2012-08-05 18:00:00,229,3,0,0,3,28.7,33.335,74,8.9981,2012,8,5,6,18
2012-08-05 19:00:00,185,3,0,0,1,28.7,33.335,84,15.0013,2012,8,5,6,19
2012-08-05 20:00:00,193,3,0,0,1,28.7,33.335,84,7.0015,2012,8,5,6,20
2012-08-05 21:00:00,208,3,0,0,1,29.52,34.85,79,7.0015,2012,8,5,6,21
2012-08-05 22:00:00,157,3,0,0,1,29.52,34.85,79,6.0032,2012,8,5,6,22
2012-08-05 23:00:00,87,3,0,0,2,29.52,34.85,79,11.0014,2012,8,5,6,23
2012-08-06 00:00:00,33,3,0,1,2,29.52,34.85,79,0.0,2012,8,6,0,0
2012-08-06 01:00:00,11,3,0,1,1,29.52,34.85,79,6.0032,2012,8,6,0,1
2012-08-06 02:00:00,5,3,0,1,2,29.52,34.85,79,8.9981,2012,8,6,0,2
2012-08-06 03:00:00,5,3,0,1,3,29.52,34.85,79,6.0032,2012,8,6,0,3
2012-08-06 04:00:00,11,3,0,1,2,29.52,34.85,74,8.9981,2012,8,6,0,4
2012-08-06 05:00:00,25,3,0,1,1,28.7,33.335,79,12.998,2012,8,6,0,5
2012-08-06 06:00:00,141,3,0,1,2,28.7,33.335,79,15.0013,2012,8,6,0,6
2012-08-06 07:00:00,407,3,0,1,3,29.52,34.09,70,12.998,2012,8,6,0,7
2012-08-06 08:00:00,605,3,0,1,2,28.7,33.335,79,0.0,2012,8,6,0,8
2012-08-06 09:00:00,276,3,0,1,3,28.7,33.335,79,11.0014,2012,8,6,0,9
2012-08-06 10:00:00,213,3,0,1,1,30.34,34.85,70,15.0013,2012,8,6,0,10
2012-08-06 11:00:00,260,3,0,1,1,31.16,36.365,66,8.9981,2012,8,6,0,11
2012-08-06 12:00:00,285,3,0,1,2,31.98,36.365,55,6.0032,2012,8,6,0,12
2012-08-06 13:00:00,289,3,0,1,1,32.8,37.12,49,15.0013,2012,8,6,0,13
2012-08-06 14:00:00,287,3,0,1,1,33.62,37.88,46,0.0,2012,8,6,0,14
2012-08-06 15:00:00,274,3,0,1,1,33.62,37.88,46,8.9981,2012,8,6,0,15
2012-08-06 16:00:00,451,3,0,1,1,34.44,37.88,41,7.0015,2012,8,6,0,16
2012-08-06 17:00:00,858,3,0,1,1,33.62,37.12,41,0.0,2012,8,6,0,17
2012-08-06 18:00:00,843,3,0,1,1,33.62,37.12,41,8.9981,2012,8,6,0,18
2012-08-06 19:00:00,640,3,0,1,1,31.98,37.12,59,12.998,2012,8,6,0,19
2012-08-06 20:00:00,457,3,0,1,1,31.16,36.365,66,11.0014,2012,8,6,0,20
2012-08-06 21:00:00,317,3,0,1,1,30.34,34.85,70,12.998,2012,8,6,0,21
2012-08-06 22:00:00,207,3,0,1,1,30.34,34.85,70,6.0032,2012,8,6,0,22
2012-08-06 23:00:00,113,3,0,1,1,29.52,34.85,74,12.998,2012,8,6,0,23
2012-08-07 00:00:00,47,3,0,1,1,28.7,33.335,84,12.998,2012,8,7,1,0
2012-08-07 01:00:00,18,3,0,1,1,28.7,33.335,84,8.9981,2012,8,7,1,1
2012-08-07 02:00:00,13,3,0,1,1,28.7,33.335,84,8.9981,2012,8,7,1,2
2012-08-07 03:00:00,6,3,0,1,1,28.7,33.335,84,0.0,2012,8,7,1,3
2012-08-07 04:00:00,9,3,0,1,1,27.88,31.82,83,8.9981,2012,8,7,1,4
2012-08-07 05:00:00,36,3,0,1,1,28.7,33.335,79,7.0015,2012,8,7,1,5
2012-08-07 06:00:00,179,3,0,1,2,28.7,33.335,79,12.998,2012,8,7,1,6
2012-08-07 07:00:00,502,3,0,1,2,28.7,33.335,74,8.9981,2012,8,7,1,7
2012-08-07 08:00:00,705,3,0,1,2,28.7,32.575,70,11.0014,2012,8,7,1,8
2012-08-07 09:00:00,327,3,0,1,2,28.7,33.335,74,8.9981,2012,8,7,1,9
2012-08-07 10:00:00,250,3,0,1,2,30.34,34.85,70,8.9981,2012,8,7,1,10
2012-08-07 11:00:00,214,3,0,1,2,31.16,36.365,66,6.0032,2012,8,7,1,11
2012-08-07 12:00:00,283,3,0,1,2,32.8,37.88,55,8.9981,2012,8,7,1,12
2012-08-07 13:00:00,253,3,0,1,2,32.8,37.12,52,12.998,2012,8,7,1,13
2012-08-07 14:00:00,261,3,0,1,2,33.62,37.88,46,0.0,2012,8,7,1,14
2012-08-07 15:00:00,306,3,0,1,1,32.8,37.12,52,0.0,2012,8,7,1,15
2012-08-07 16:00:00,445,3,0,1,3,31.16,36.365,66,19.0012,2012,8,7,1,16
2012-08-07 17:00:00,868,3,0,1,2,31.98,37.12,62,8.9981,2012,8,7,1,17
2012-08-07 18:00:00,814,3,0,1,2,31.16,35.605,62,11.0014,2012,8,7,1,18
2012-08-07 19:00:00,610,3,0,1,2,31.16,36.365,66,7.0015,2012,8,7,1,19
2012-08-07 20:00:00,448,3,0,1,2,30.34,34.85,70,8.9981,2012,8,7,1,20
2012-08-07 21:00:00,317,3,0,1,2,29.52,34.85,74,0.0,2012,8,7,1,21
2012-08-07 22:00:00,224,3,0,1,1,29.52,34.85,74,7.0015,2012,8,7,1,22
2012-08-07 23:00:00,138,3,0,1,1,29.52,34.85,79,0.0,2012,8,7,1,23
2012-08-08 00:00:00,58,3,0,1,1,28.7,33.335,84,0.0,2012,8,8,2,0
2012-08-08 01:00:00,23,3,0,1,1,29.52,34.85,79,0.0,2012,8,8,2,1
2012-08-08 02:00:00,6,3,0,1,1,28.7,33.335,84,0.0,2012,8,8,2,2
2012-08-08 03:00:00,7,3,0,1,1,28.7,33.335,84,0.0,2012,8,8,2,3
2012-08-08 04:00:00,7,3,0,1,1,28.7,33.335,84,0.0,2012,8,8,2,4
2012-08-08 05:00:00,43,3,0,1,2,27.88,31.82,89,11.0014,2012,8,8,2,5
2012-08-08 06:00:00,173,3,0,1,2,28.7,33.335,84,11.0014,2012,8,8,2,6
2012-08-08 07:00:00,482,3,0,1,2,28.7,33.335,84,11.0014,2012,8,8,2,7
2012-08-08 08:00:00,737,3,0,1,2,30.34,36.365,72,6.0032,2012,8,8,2,8
2012-08-08 09:00:00,341,3,0,1,2,31.16,36.365,66,0.0,2012,8,8,2,9
2012-08-08 10:00:00,214,3,0,1,2,32.8,37.12,52,8.9981,2012,8,8,2,10
2012-08-08 11:00:00,239,3,0,1,2,32.8,37.12,52,0.0,2012,8,8,2,11
2012-08-08 12:00:00,280,3,0,1,2,32.8,37.12,52,0.0,2012,8,8,2,12
2012-08-08 13:00:00,313,3,0,1,2,32.8,37.12,52,0.0,2012,8,8,2,13
2012-08-08 14:00:00,236,3,0,1,2,32.8,37.12,52,16.9979,2012,8,8,2,14
2012-08-08 15:00:00,278,3,0,1,2,34.44,37.88,44,12.998,2012,8,8,2,15
2012-08-08 16:00:00,441,3,0,1,2,32.8,37.12,49,19.0012,2012,8,8,2,16
2012-08-08 17:00:00,858,3,0,1,2,32.8,37.88,55,19.0012,2012,8,8,2,17
2012-08-08 18:00:00,862,3,0,1,2,31.98,36.365,55,11.0014,2012,8,8,2,18
2012-08-08 19:00:00,686,3,0,1,1,31.16,36.365,66,15.0013,2012,8,8,2,19
2012-08-08 20:00:00,500,3,0,1,1,30.34,34.85,66,12.998,2012,8,8,2,20
2012-08-08 21:00:00,381,3,0,1,1,30.34,34.85,66,7.0015,2012,8,8,2,21
2012-08-08 22:00:00,233,3,0,1,1,29.52,34.85,74,7.0015,2012,8,8,2,22
2012-08-08 23:00:00,136,3,0,1,1,29.52,34.09,70,8.9981,2012,8,8,2,23
2012-08-09 00:00:00,67,3,0,1,1,29.52,34.85,74,12.998,2012,8,9,3,0
2012-08-09 01:00:00,28,3,0,1,1,28.7,33.335,79,8.9981,2012,8,9,3,1
2012-08-09 02:00:00,14,3,0,1,1,28.7,33.335,84,6.0032,2012,8,9,3,2
2012-08-09 03:00:00,6,3,0,1,1,27.88,31.82,83,6.0032,2012,8,9,3,3
2012-08-09 04:00:00,10,3,0,1,2,27.88,31.82,89,8.9981,2012,8,9,3,4
2012-08-09 05:00:00,41,3,0,1,2,27.06,29.545,94,0.0,2012,8,9,3,5
2012-08-09 06:00:00,167,3,0,1,1,27.06,30.305,83,11.0014,2012,8,9,3,6
2012-08-09 07:00:00,475,3,0,1,2,28.7,33.335,84,11.0014,2012,8,9,3,7
2012-08-09 08:00:00,698,3,0,1,1,29.52,34.85,74,7.0015,2012,8,9,3,8
2012-08-09 09:00:00,353,3,0,1,1,31.16,36.365,66,11.0014,2012,8,9,3,9
2012-08-09 10:00:00,205,3,0,1,1,32.8,37.88,55,15.0013,2012,8,9,3,10
2012-08-09 11:00:00,260,3,0,1,1,34.44,37.88,44,0.0,2012,8,9,3,11
2012-08-09 12:00:00,277,3,0,1,1,34.44,37.88,44,7.0015,2012,8,9,3,12
2012-08-09 13:00:00,281,3,0,1,1,35.26,39.395,41,7.0015,2012,8,9,3,13
2012-08-09 14:00:00,247,3,0,1,1,36.08,38.635,32,15.0013,2012,8,9,3,14
2012-08-09 15:00:00,267,3,0,1,1,36.08,38.635,32,15.0013,2012,8,9,3,15
2012-08-09 16:00:00,417,3,0,1,1,35.26,38.635,39,16.9979,2012,8,9,3,16
2012-08-09 17:00:00,810,3,0,1,1,35.26,37.88,36,16.9979,2012,8,9,3,17
2012-08-09 18:00:00,811,3,0,1,2,33.62,37.88,46,16.9979,2012,8,9,3,18
2012-08-09 19:00:00,623,3,0,1,1,32.8,37.88,55,12.998,2012,8,9,3,19
2012-08-09 20:00:00,478,3,0,1,1,28.7,32.575,54,19.0012,2012,8,9,3,20
2012-08-09 21:00:00,336,3,0,1,2,28.7,32.575,58,11.0014,2012,8,9,3,21
2012-08-09 22:00:00,259,3,0,1,2,27.06,31.06,69,15.0013,2012,8,9,3,22
2012-08-09 23:00:00,156,3,0,1,1,27.06,31.06,74,0.0,2012,8,9,3,23
2012-08-10 00:00:00,85,3,0,1,1,28.7,32.575,65,6.0032,2012,8,10,4,0
2012-08-10 01:00:00,41,3,0,1,1,28.7,32.575,65,7.0015,2012,8,10,4,1
2012-08-10 02:00:00,20,3,0,1,1,28.7,33.335,74,11.0014,2012,8,10,4,2
2012-08-10 03:00:00,9,3,0,1,2,29.52,34.85,79,12.998,2012,8,10,4,3
2012-08-10 04:00:00,7,3,0,1,3,28.7,33.335,84,19.0012,2012,8,10,4,4
2012-08-10 05:00:00,33,3,0,1,3,28.7,33.335,84,19.0012,2012,8,10,4,5
2012-08-10 06:00:00,44,3,0,1,3,26.24,28.79,89,19.9995,2012,8,10,4,6
2012-08-10 07:00:00,133,3,0,1,3,26.24,28.79,89,7.0015,2012,8,10,4,7
2012-08-10 08:00:00,119,3,0,1,3,25.42,27.275,91,11.0014,2012,8,10,4,8
2012-08-10 09:00:00,220,3,0,1,2,26.24,28.79,89,0.0,2012,8,10,4,9
2012-08-10 10:00:00,193,3,0,1,1,27.06,29.545,89,7.0015,2012,8,10,4,10
2012-08-10 11:00:00,251,3,0,1,3,27.88,31.82,79,8.9981,2012,8,10,4,11
2012-08-10 12:00:00,315,3,0,1,2,30.34,34.85,66,23.9994,2012,8,10,4,12
2012-08-10 13:00:00,290,3,0,1,2,31.16,35.605,58,23.9994,2012,8,10,4,13
2012-08-10 14:00:00,307,3,0,1,1,31.16,35.605,58,23.9994,2012,8,10,4,14
2012-08-10 15:00:00,324,3,0,1,1,32.8,37.12,52,30.0026,2012,8,10,4,15
2012-08-10 16:00:00,467,3,0,1,1,31.98,36.365,55,19.9995,2012,8,10,4,16
2012-08-10 17:00:00,730,3,0,1,1,32.8,37.12,52,19.0012,2012,8,10,4,17
2012-08-10 18:00:00,640,3,0,1,1,31.16,35.605,62,19.9995,2012,8,10,4,18
2012-08-10 19:00:00,492,3,0,1,1,31.16,35.605,62,19.0012,2012,8,10,4,19
2012-08-10 20:00:00,370,3,0,1,1,30.34,34.85,66,19.9995,2012,8,10,4,20
2012-08-10 21:00:00,286,3,0,1,1,30.34,34.85,66,16.9979,2012,8,10,4,21
2012-08-10 22:00:00,218,3,0,1,1,29.52,34.85,74,19.0012,2012,8,10,4,22
2012-08-10 23:00:00,192,3,0,1,1,29.52,34.09,70,19.0012,2012,8,10,4,23
2012-08-11 00:00:00,180,3,0,0,1,28.7,32.575,70,19.0012,2012,8,11,5,0
2012-08-11 01:00:00,116,3,0,0,1,27.06,31.06,74,15.0013,2012,8,11,5,1
2012-08-11 02:00:00,85,3,0,0,3,26.24,29.545,78,12.998,2012,8,11,5,2
2012-08-11 03:00:00,21,3,0,0,3,25.42,28.79,83,11.0014,2012,8,11,5,3
2012-08-11 04:00:00,10,3,0,0,1,25.42,28.79,83,7.0015,2012,8,11,5,4
2012-08-11 05:00:00,11,3,0,0,1,25.42,28.03,88,7.0015,2012,8,11,5,5
2012-08-11 06:00:00,23,3,0,0,2,25.42,28.03,88,7.0015,2012,8,11,5,6
2012-08-11 07:00:00,62,3,0,0,1,26.24,28.79,83,6.0032,2012,8,11,5,7
2012-08-11 08:00:00,162,3,0,0,1,27.06,30.305,83,7.0015,2012,8,11,5,8
2012-08-11 09:00:00,271,3,0,0,1,27.88,31.82,79,12.998,2012,8,11,5,9
2012-08-11 10:00:00,407,3,0,0,1,29.52,34.09,62,6.0032,2012,8,11,5,10
2012-08-11 11:00:00,499,3,0,0,1,30.34,34.85,66,11.0014,2012,8,11,5,11
2012-08-11 12:00:00,546,3,0,0,1,31.16,35.605,58,15.0013,2012,8,11,5,12
2012-08-11 13:00:00,569,3,0,0,1,32.8,37.12,49,23.9994,2012,8,11,5,13
2012-08-11 14:00:00,538,3,0,0,1,32.8,37.12,49,19.9995,2012,8,11,5,14
2012-08-11 15:00:00,562,3,0,0,1,32.8,36.365,46,19.0012,2012,8,11,5,15
2012-08-11 16:00:00,531,3,0,0,1,32.8,36.365,46,19.9995,2012,8,11,5,16
2012-08-11 17:00:00,512,3,0,0,3,30.34,34.85,66,23.9994,2012,8,11,5,17
2012-08-11 18:00:00,300,3,0,0,2,28.7,33.335,74,19.9995,2012,8,11,5,18
2012-08-11 19:00:00,275,3,0,0,2,27.06,29.545,89,7.0015,2012,8,11,5,19
2012-08-11 20:00:00,160,3,0,0,3,27.06,29.545,89,27.9993,2012,8,11,5,20
2012-08-11 21:00:00,128,3,0,0,2,27.06,29.545,89,11.0014,2012,8,11,5,21
2012-08-11 22:00:00,168,3,0,0,2,27.06,29.545,89,11.0014,2012,8,11,5,22
2012-08-11 23:00:00,163,3,0,0,3,27.06,30.305,78,11.0014,2012,8,11,5,23
2012-08-12 00:00:00,120,3,0,0,2,26.24,30.305,73,8.9981,2012,8,12,6,0
2012-08-12 01:00:00,113,3,0,0,1,25.42,29.545,78,8.9981,2012,8,12,6,1
2012-08-12 02:00:00,86,3,0,0,1,26.24,30.305,69,8.9981,2012,8,12,6,2
2012-08-12 03:00:00,48,3,0,0,1,25.42,29.545,73,6.0032,2012,8,12,6,3
2012-08-12 04:00:00,10,3,0,0,1,26.24,30.305,69,6.0032,2012,8,12,6,4
2012-08-12 05:00:00,10,3,0,0,1,26.24,31.06,61,12.998,2012,8,12,6,5
2012-08-12 06:00:00,16,3,0,0,1,26.24,30.305,65,11.0014,2012,8,12,6,6
2012-08-12 07:00:00,39,3,0,0,1,26.24,30.305,65,8.9981,2012,8,12,6,7
2012-08-12 08:00:00,119,3,0,0,1,27.06,31.06,54,15.0013,2012,8,12,6,8
2012-08-12 09:00:00,217,3,0,0,1,28.7,32.575,48,15.0013,2012,8,12,6,9
2012-08-12 10:00:00,328,3,0,0,1,28.7,32.575,51,11.0014,2012,8,12,6,10
2012-08-12 11:00:00,449,3,0,0,1,30.34,33.335,42,11.0014,2012,8,12,6,11
2012-08-12 12:00:00,505,3,0,0,1,30.34,33.335,42,12.998,2012,8,12,6,12
2012-08-12 13:00:00,543,3,0,0,1,31.98,34.85,40,0.0,2012,8,12,6,13
2012-08-12 14:00:00,579,3,0,0,1,31.16,34.09,40,12.998,2012,8,12,6,14
2012-08-12 15:00:00,577,3,0,0,1,31.16,34.09,40,8.9981,2012,8,12,6,15
2012-08-12 16:00:00,513,3,0,0,1,31.16,34.09,40,7.0015,2012,8,12,6,16
2012-08-12 17:00:00,505,3,0,0,1,32.8,34.85,33,0.0,2012,8,12,6,17
2012-08-12 18:00:00,491,3,0,0,1,31.98,34.09,35,7.0015,2012,8,12,6,18
2012-08-12 19:00:00,465,3,0,0,1,30.34,32.575,40,8.9981,2012,8,12,6,19
2012-08-12 20:00:00,300,3,0,0,1,29.52,32.575,45,0.0,2012,8,12,6,20
2012-08-12 21:00:00,220,3,0,0,1,29.52,33.335,51,6.0032,2012,8,12,6,21
2012-08-12 22:00:00,181,3,0,0,1,28.7,32.575,58,8.9981,2012,8,12,6,22
2012-08-12 23:00:00,110,3,0,0,1,27.88,31.82,61,0.0,2012,8,12,6,23
2012-08-13 00:00:00,47,3,0,1,1,27.06,31.06,65,7.0015,2012,8,13,0,0
2012-08-13 01:00:00,14,3,0,1,1,27.06,31.06,65,6.0032,2012,8,13,0,1
2012-08-13 02:00:00,9,3,0,1,1,26.24,30.305,69,7.0015,2012,8,13,0,2
2012-08-13 03:00:00,6,3,0,1,1,26.24,30.305,69,0.0,2012,8,13,0,3
2012-08-13 04:00:00,11,3,0,1,1,26.24,30.305,69,7.0015,2012,8,13,0,4
2012-08-13 05:00:00,36,3,0,1,1,26.24,30.305,69,7.0015,2012,8,13,0,5
2012-08-13 06:00:00,159,3,0,1,1,25.42,29.545,73,6.0032,2012,8,13,0,6
2012-08-13 07:00:00,436,3,0,1,1,27.06,31.06,65,8.9981,2012,8,13,0,7
2012-08-13 08:00:00,673,3,0,1,2,29.52,33.335,51,6.0032,2012,8,13,0,8
2012-08-13 09:00:00,305,3,0,1,2,30.34,33.335,45,0.0,2012,8,13,0,9
2012-08-13 10:00:00,199,3,0,1,2,31.16,34.09,40,0.0,2012,8,13,0,10
2012-08-13 11:00:00,245,3,0,1,1,31.16,34.09,40,6.0032,2012,8,13,0,11
2012-08-13 12:00:00,276,3,0,1,1,31.98,34.85,40,12.998,2012,8,13,0,12
2012-08-13 13:00:00,254,3,0,1,1,31.98,34.85,40,11.0014,2012,8,13,0,13
2012-08-13 14:00:00,248,3,0,1,1,32.8,34.85,33,7.0015,2012,8,13,0,14
2012-08-13 15:00:00,274,3,0,1,1,33.62,36.365,34,15.0013,2012,8,13,0,15
2012-08-13 16:00:00,464,3,0,1,1,32.8,35.605,36,6.0032,2012,8,13,0,16
2012-08-13 17:00:00,818,3,0,1,1,32.8,35.605,36,11.0014,2012,8,13,0,17
2012-08-13 18:00:00,812,3,0,1,1,31.16,34.85,52,19.0012,2012,8,13,0,18
2012-08-13 19:00:00,555,3,0,1,1,30.34,34.09,58,11.0014,2012,8,13,0,19
2012-08-13 20:00:00,432,3,0,1,1,30.34,34.09,62,15.0013,2012,8,13,0,20
2012-08-13 21:00:00,290,3,0,1,1,29.52,34.09,66,12.998,2012,8,13,0,21
2012-08-13 22:00:00,192,3,0,1,1,29.52,34.09,62,22.0028,2012,8,13,0,22
2012-08-13 23:00:00,128,3,0,1,1,28.7,32.575,70,15.0013,2012,8,13,0,23
2012-08-14 00:00:00,60,3,0,1,1,28.7,33.335,74,15.0013,2012,8,14,1,0
2012-08-14 01:00:00,27,3,0,1,1,27.88,31.82,79,16.9979,2012,8,14,1,1
2012-08-14 02:00:00,11,3,0,1,2,27.88,31.82,83,12.998,2012,8,14,1,2
2012-08-14 03:00:00,3,3,0,1,2,27.88,31.82,83,12.998,2012,8,14,1,3
2012-08-14 04:00:00,5,3,0,1,2,27.88,31.82,83,12.998,2012,8,14,1,4
